LocInfo, Coord_X, Coord_y
0102f81063046db7, 305216, 2254173
0102f8106304f922, 306106, 2254740
0102f81063040882, 306785, 2252142
8102f8100000dec5, 304995, 2253253
0102f8106304e293, 300860, 2254600
0102f81063048084, 302255, 2253090
0102f810630453af, 304809, 2252303
0102f81063045e02, 304988, 2254759
0102f810630439fa, 305457, 2253609
0102f81063047e15, 306296, 2251131
0102f8106304af34, 307090, 2253195
0102f8106304f1a8, 303840, 2252514
0102f8106304d689, 307170, 2256160
0102f810630491b0, 307330, 2252400
8102f8100000d8ab, 304785, 2254208
0102f8106304b601, 302560, 2254110
0102f8106304f8db, 303058, 2252834
0102f810630437fd, 303530, 2253410
0102f81063047810, 304619, 2254974
0102f81063047ba8, 304995, 2253253
0102f810630430e6, 305960, 2252820
0102f810630443bf, 305960, 2252820
0102f81063047750, 306785, 2252142
0102f81063040c49, 310832, 2251951
0102f81063048f57, 304795, 2253398
0102f81063045c10, 305988, 2254134
8102f8100000d899, 306785, 2252142
8102f8100000d8df, 305031, 2252899
0102f81063048c56, 304370, 2253785
0102f81063040818, 306425, 2255375
0102f81063040840, 307342, 2254305
0102f8106320ecd9, 308777, 2256824
0102f810630485e5, 301315, 2253485
0102f81063040839, 305013, 2255668
8102f8100000dced, 308991, 2251755
0102f81063049212, 304484, 2252192
0102f810630403cb, 306300, 2253151
0102f81063045968, 307796, 2255300
0102f8106304ea48, 308991, 2251755
0102f810630471fa, 309240, 2252540
8102f8100000ee2e, 305031, 2252899
0102f81063043468, 304809, 2252303
0102f81063043a3c, 305465, 2253325
0102f81063041b16, 310593, 2252788
0102f81063042975, 302010, 2256950
0102f8106304f8da, 303058, 2252834
0102f8106304ad74, 303196, 2252304
0102f81063042277, 303940, 2251175
0102f810630422c6, 305988, 2254134
0102f8106304113c, 307318, 2250995
8102f8100000d8eb, 302545, 2252157
0102f8106304aca1, 300685, 2256660
0102f8106304fa5c, 301989, 2253909
0102f810630450b0, 304785, 2254208
0102f810630408c0, 305046, 2256487
0102f8106304894f, 306300, 2253150
0102f81063041183, 307796, 2255300
